	bone	ken bone	http://dbpedia.org/resource/Ken_Bone	http://dbpedia.org/ontology/coach
	roy	roy chapman andrews	http://dbpedia.org/resource/Roy_Chapman_Andrews	http://dbpedia.org/ontology/coach
	philippine	philippine basketball league	http://dbpedia.org/resource/Philippine_Basketball_League	http://dbpedia.org/ontology/coach
	germain	germain castano	http://dbpedia.org/resource/Germain_Castano	http://dbpedia.org/ontology/coach
	russ	russ cohen	http://dbpedia.org/resource/Russ_Cohen	http://dbpedia.org/ontology/coach
	brown	paul brown	http://dbpedia.org/resource/Paul_Brown	http://dbpedia.org/ontology/coach
	gent	eugene van gent	http://dbpedia.org/resource/Eugene_Van_Gent	http://dbpedia.org/ontology/coach
	ii	byron rimm ii	http://dbpedia.org/resource/Byron_Rimm_II	http://dbpedia.org/ontology/coach
	spacey	marieanne spacey	http://dbpedia.org/resource/Marieanne_Spacey	http://dbpedia.org/ontology/coach
	pinto	carlos pinto	http://dbpedia.org/resource/Carlos_Pinto	http://dbpedia.org/ontology/coach
	stick	mzwandile stick	http://dbpedia.org/resource/Mzwandile_Stick	http://dbpedia.org/ontology/coach
	red	red mcmanus	http://dbpedia.org/resource/Red_McManus	http://dbpedia.org/ontology/coach
	lee	lee barkell	http://dbpedia.org/resource/Lee_Barkell	http://dbpedia.org/ontology/coach
	few	mark few	http://dbpedia.org/resource/Mark_Few	http://dbpedia.org/ontology/coach
	ben	ben jacobson	http://dbpedia.org/resource/Ben_Jacobson	http://dbpedia.org/ontology/coach
	roy	roy emerson	http://dbpedia.org/resource/Roy_Emerson	http://dbpedia.org/ontology/coach
	cross	scott cross	http://dbpedia.org/resource/Scott_Cross_(basketball)	http://dbpedia.org/ontology/coach
	brent	wayne brent	http://dbpedia.org/resource/Wayne_Brent	http://dbpedia.org/ontology/coach
	matt	matt insell	http://dbpedia.org/resource/Matt_Insell	http://dbpedia.org/ontology/coach
	max	max hicks	http://dbpedia.org/resource/Max_Hicks	http://dbpedia.org/ontology/coach
