	four	channel four television corporation	http://dbpedia.org/resource/Channel_Four_Television_Corporation	http://dbpedia.org/ontology/distributor
	up	power up	http://dbpedia.org/resource/POWER_UP	http://dbpedia.org/ontology/distributor
	home	japan home video	http://dbpedia.org/resource/Japan_Home_Video	http://dbpedia.org/ontology/distributor
	multimedia	multimedia entertainment	http://dbpedia.org/resource/Multimedia_Entertainment	http://dbpedia.org/ontology/distributor
	broadcast	lexington broadcast services company	http://dbpedia.org/resource/Lexington_Broadcast_Services_Company	http://dbpedia.org/ontology/distributor
	broadcasting	israel broadcasting authority	http://dbpedia.org/resource/Israel_Broadcasting_Authority	http://dbpedia.org/ontology/distributor
	ace	asmik ace entertainment	http://dbpedia.org/resource/Asmik_Ace_Entertainment	http://dbpedia.org/ontology/distributor
	american	american cinema marketing	http://dbpedia.org/resource/American_Cinema_Marketing	http://dbpedia.org/ontology/distributor
	plus	pro plus	http://dbpedia.org/resource/Pro_Plus	http://dbpedia.org/ontology/distributor
	even	even steven productions	http://dbpedia.org/resource/Even_Steven_Productions	http://dbpedia.org/ontology/distributor
	premiere	premiere networks	http://dbpedia.org/resource/Premiere_Networks	http://dbpedia.org/ontology/distributor
	breakthrough	breakthrough films & television	http://dbpedia.org/resource/Breakthrough_Films_&_Television	http://dbpedia.org/ontology/distributor
	east	guy east	http://dbpedia.org/resource/Guy_East	http://dbpedia.org/ontology/distributor
	interactive	disney interactive	http://dbpedia.org/resource/Disney_Interactive	http://dbpedia.org/ontology/distributor
	25	factory 25	http://dbpedia.org/resource/Factory_25	http://dbpedia.org/ontology/distributor
	greene	casady & greene	http://dbpedia.org/resource/Casady_&_Greene	http://dbpedia.org/ontology/distributor
	official	official films	http://dbpedia.org/resource/Official_Films	http://dbpedia.org/ontology/distributor
	extreme	extreme associates	http://dbpedia.org/resource/Extreme_Associates	http://dbpedia.org/ontology/distributor
	active	active enterprises	http://dbpedia.org/resource/Active_Enterprises	http://dbpedia.org/ontology/distributor
	light	arc light films	http://dbpedia.org/resource/Arc_Light_Films	http://dbpedia.org/ontology/distributor
