	craniofacial	craniofacial surgery	http://dbpedia.org/resource/Craniofacial_surgery	http://dbpedia.org/ontology/product
	cleaner	vacuum cleaner	http://dbpedia.org/resource/Vacuum_cleaner	http://dbpedia.org/ontology/product
	mini	mini loader	http://dbpedia.org/resource/Mini_Loader	http://dbpedia.org/ontology/product
	retail	furniture retail	http://dbpedia.org/resource/Furniture_Retail	http://dbpedia.org/ontology/product
	pervasive	pervasive psql	http://dbpedia.org/resource/Pervasive_PSQL	http://dbpedia.org/ontology/product
	executive	executive search	http://dbpedia.org/resource/Executive_search	http://dbpedia.org/ontology/product
	mobile	mobile phone accessories	http://dbpedia.org/resource/Mobile_phone_accessories	http://dbpedia.org/ontology/product
	family	abc family	http://dbpedia.org/resource/ABC_Family	http://dbpedia.org/ontology/product
	orthopedic	orthopedic surgery	http://dbpedia.org/resource/Orthopedic_surgery	http://dbpedia.org/ontology/product
	collateral	collateral monitoring	http://dbpedia.org/resource/Collateral_Monitoring	http://dbpedia.org/ontology/product
	american	garner's modern american usage	http://dbpedia.org/resource/Garner's_Modern_American_Usage	http://dbpedia.org/ontology/product
	teak	teak	http://dbpedia.org/resource/Teak	http://dbpedia.org/ontology/product
	tony	tony hawk's	http://dbpedia.org/resource/Tony_Hawk's_(series)	http://dbpedia.org/ontology/product
	gastric	adjustable gastric band	http://dbpedia.org/resource/Adjustable_gastric_band	http://dbpedia.org/ontology/product
	detergent	laundry detergent	http://dbpedia.org/resource/Laundry_detergent	http://dbpedia.org/ontology/product
	steel	structural steel	http://dbpedia.org/resource/Structural_steel	http://dbpedia.org/ontology/product
	rose	rose guns days	http://dbpedia.org/resource/Rose_Guns_Days	http://dbpedia.org/ontology/product
	automated	automated housing machinery	http://dbpedia.org/resource/Automated_Housing_Machinery	http://dbpedia.org/ontology/product
	head	don't rest your head	http://dbpedia.org/resource/Don't_Rest_Your_Head	http://dbpedia.org/ontology/product
	wireless	municipal wireless network	http://dbpedia.org/resource/Municipal_wireless_network	http://dbpedia.org/ontology/product
